ProviderID,Name,Address,City,State,Zipcode,County,Type,PatientVolume,Rating,Emergency Department Volume (EDV),LeftBeforeBeingSeen,Percent_LeftBeforeBeingSeen,DoortoDiagnosis,Time_DoortoDiagnosis,Time_DoortoAdmittedtoHospital,Time_DoortoDischarge,Percent_StrokeCTScanwithin45mins ,Time_HeartAttackECG,Time_BrokenBonesPainMedication
450192,HILL REGIONAL HOSPITAL,101 CIRCLE DRIVE,HILLSBORO,TX,76645,"HILL COUNTY, TX",Non-Profit,Low,3,Low,1 Percent to 4 Percent,2,Some Delay,20,193,94,,18,40
450193,CHI ST LUKE'S HEALTH BAYLOR COLLEGE OF MEDICINE ME,6720 BERTNER,HOUSTON,TX,77030,"HARRIS COUNTY, TX",Non-Profit,Very High,2,Very High,1 Percent to 4 Percent,2,No Delay,17,319,119,57,,48
450194,EAST TEXAS MEDICAL CENTER JACKSONVILLE,501 S RAGSDALE,JACKSONVILLE,TX,75766,"CHEROKEE COUNTY, TX",Non-Profit,Low,4,Low,1 Percent to 4 Percent,1,Some Delay,22,184,100,,4,44
450196,PARIS REGIONAL MEDICAL CENTER,820 CLARKSVILLE ST,PARIS,TX,75460,"LAMAR COUNTY, TX",For-Profit,Medium,2,Medium,1 Percent to 4 Percent,3,No Delay,18,292,146,56,4,66
450200,WADLEY REGIONAL MEDICAL CENTER,1000 PINE STREET,TEXARKANA,TX,75501,"BOWIE COUNTY, TX",Other,Low,3,Low,1 Percent to 4 Percent,2,Some Delay,28,374,127,,,62
450203,MEDICAL CITY WEATHERFORD,713 E ANDERSON ST,WEATHERFORD,TX,76086,"PARKER COUNTY, TX",For-Profit,Medium,4,Medium,1 Percent to 4 Percent,3,No Delay,15,250,167,,8,51
450209,NORTHWEST TEXAS HOSPITAL,1501 S  COULTER ST,AMARILLO,TX,79106,"POTTER COUNTY, TX",For-Profit,High,2,High,1 Percent to 4 Percent,1,No Delay,16,410,132,,,49
450210,ETMC CARTHAGE,409 WEST COTTAGE,CARTHAGE,TX,75633,"PANOLA COUNTY, TX",Non-Profit,Low,3,Low,1 Percent to 4 Percent,2,No Delay,19,210,102,,16,74
450211,CHI ST LUKES HEALTH MEMORIAL LUFKIN,1201 WEST FRANK STREET,LUFKIN,TX,75901,"ANGELINA COUNTY, TX",Non-Profit,Medium,3,Medium,1 Percent to 4 Percent,3,Some Delay,38,311,163,47,10,60
450213,UNIVERSITY HEALTH SYSTEM,4502 MEDICAL DR,SAN ANTONIO,TX,78229,"BEXAR COUNTY, TX",Government,Very High,2,Very High,1 Percent to 4 Percent,4,Some Delay,25,485,317,,,77
450219,BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,200 W OLLIE,LLANO,TX,78643,"LLANO COUNTY, TX",Non-Profit,Low,3,Low,Zero Percent,0,No Delay,7,178,88,,4,26
450222,CONROE REGIONAL MEDICAL CENTER,504 MEDICAL CENTER BLVD,CONROE,TX,77304,"MONTGOMERY COUNTY, TX",For-Profit,High,1,High,Zero Percent,0,No Delay,7,304,140,,7,36
450229,HENDRICK MEDICAL CENTER,1900 PINE,ABILENE,TX,79601,"TAYLOR COUNTY, TX",Non-Profit,Very High,4,Very High,5 Percent or More,6,Some Delay,28,338,158,,,76
450231,BAPTIST ST ANTHONY'S HOSPITAL,1600 WALLACE BLVD,AMARILLO,TX,79106,"POTTER COUNTY, TX",For-Profit,Very High,4,Very High,1 Percent to 4 Percent,2,Some Delay,29,304,186,,,56
450235,MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,GONZALES,TX,78629,"GONZALES COUNTY, TX",Government,Low,3,Low,1 Percent to 4 Percent,1,Some Delay,23,201,97,,9,52
450236,CHRISTUS MOTHER FRANCES HOSPITAL SULPHUR SPRINGS,115 AIRPORT RD,SULPHUR SPRINGS,TX,75482,"HOPKINS COUNTY, TX",For-Profit,Medium,3,Medium,1 Percent to 4 Percent,4,Some Delay,36,238,138,42,9,61
450237,CHRISTUS SANTA ROSA MEDICAL CENTER,2827 BABCOCK ROAD,SAN ANTONIO,TX,78229,"BEXAR COUNTY, TX",Non-Profit,Very High,4,Very High,1 Percent to 4 Percent,3,Some Delay,21,390,153,80,8,46
450241,FAITH COMMUNITY HOSPITAL,215 CHISHOLM TRAIL,JACKSBORO,TX,76458,"JACK COUNTY, TX",Government,Low,,Low,1 Percent to 4 Percent,2,Some Delay,26,174,145,,6,42
450243,HAMLIN MEMORIAL HOSPITAL,632 N W SECOND STREET,HAMLIN,TX,79520,"JONES COUNTY, TX",Government,Low,,Low,1 Percent to 4 Percent,1,Some Delay,26,86,80,,,
450253,BELLVILLE ST JOSEPH HEALTH CENTER,44 N CUMMINGS,BELLVILLE,TX,77418,"AUSTIN COUNTY, TX",For-Profit,Low,3,Low,Zero Percent,0,No Delay,16,189,107,62,7,35
450271,WISE REGIONAL HEALTH SYSTEM,609 MEDICAL CENTER DRIVE,DECATUR,TX,76234,"WISE COUNTY, TX",Government,Medium,2,Medium,1 Percent to 4 Percent,1,No Delay,8,237,128,,6,32
450272,CENTRAL TEXAS MEDICAL CENTER,1301 WONDER WORLD DRIVE,SAN MARCOS,TX,78666,"HAYS COUNTY, TX",Non-Profit,Medium,3,Medium,1 Percent to 4 Percent,2,No Delay,12,238,162,100,,62
450280,BAYLOR SCOTT & WHITE MEDICAL CENTER GARLAND,2300 MARIE CURIE DRIVE,GARLAND,TX,75042,"DALLAS COUNTY, TX",Government,High,3,High,1 Percent to 4 Percent,1,No Delay,10,250,136,80,8,40
450289,HARRIS HEALTH SYSTEM,2525 HOLLY HALL,HOUSTON,TX,77054,"HARRIS COUNTY, TX",Government,Very High,2,Very High,5 Percent or More,7,Severe Delay,64,630,398,,16,166
450292,TEXAS HEALTH PRESBYTERIAN HOSPITAL KAUFMAN,850 ED HALL,KAUFMAN,TX,75142,"KAUFMAN COUNTY, TX",Non-Profit,Medium,3,Medium,1 Percent to 4 Percent,2,Some Delay,33,242,143,,7,62
450299,COLLEGE STATION MEDICAL CENTER,1604 ROCK PRAIRIE ROAD,COLLEGE STATION,TX,77842,"BRAZOS COUNTY, TX",For-Profit,Medium,4,Medium,1 Percent to 4 Percent,1,No Delay,12,203,108,,,39
450306,STAMFORD MEMORIAL HOSPITAL,1601 COLUMBIA STREET,STAMFORD,TX,79553,"JONES COUNTY, TX",Government,Low,,Low,1 Percent to 4 Percent,1,Some Delay,20,128,90,,,55
450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,DENISON,TX,75020,"GRAYSON COUNTY, TX",For-Profit,Very High,3,Very High,1 Percent to 4 Percent,1,No Delay,13,224,112,,4,45
450330,OAKBEND MEDICAL CENTER,1705 JACKSON ST,RICHMOND,TX,77469,"FORT BEND COUNTY, TX",Government,Medium,3,Medium,Zero Percent,0,No Delay,10,164,101,92,12,30
450340,SAN ANGELO COMMUNITY MEDICAL CENTER,3501 KNICKERBOCKER ROAD,SAN ANGELO,TX,76904,"TOM GREEN COUNTY, TX",For-Profit,Medium,4,Medium,1 Percent to 4 Percent,3,No Delay,16,268,155,,,49
450346,BAPTIST BEAUMONT HOSPITAL,3080 COLLEGE STREET,BEAUMONT,TX,77701,"JEFFERSON COUNTY, TX",Non-Profit,Very High,1,Very High,5 Percent or More,6,Some Delay,38,390,191,96,9,57
450347,HUNTSVILLE MEMORIAL HOSPITAL,110 MEMORIAL HOSPITAL DRIVE,HUNTSVILLE,TX,77340,"WALKER COUNTY, TX",Non-Profit,Medium,1,Medium,1 Percent to 4 Percent,3,Some Delay,22,284,157,82,9,49
450348,FALLS COMMUNITY HOSPITAL AND CLINIC,322 COLEMAN STREET,MARLIN,TX,76661,"FALLS COUNTY, TX",Non-Profit,Low,4,Low,5 Percent or More,5,Some Delay,21,195,97,,6,65
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,411 N BELKNAP ST,STEPHENVILLE,TX,76401,"ERATH COUNTY, TX",Non-Profit,Low,3,Low,1 Percent to 4 Percent,3,Some Delay,27,256,145,,5,37
450352,HUNT REGIONAL MEDICAL CENTER,4215 JOE RAMSEY BLVD,GREENVILLE,TX,75401,"HUNT COUNTY, TX",Government,Very High,2,Very High,1 Percent to 4 Percent,2,Some Delay,26,269,129,82,4,54
450358,HOUSTON METHODIST HOSPITAL,6565 FANNIN,HOUSTON,TX,77030,"HARRIS COUNTY, TX",Non-Profit,High,5,High,1 Percent to 4 Percent,1,Some Delay,24,369,171,,,44
450369,CHILDRESS REGIONAL MEDICAL CENTER,HWY 83 NORTH,CHILDRESS,TX,79201,"CHILDRESS COUNTY, TX",Government,Low,4,Low,1 Percent to 4 Percent,2,Some Delay,28,162,118,,3,46
450370,COLUMBUS COMMUNITY HOSPITAL,110 SHULT DR,COLUMBUS,TX,78934,"COLORADO COUNTY, TX",Non-Profit,Low,3,Low,1 Percent to 4 Percent,1,Some Delay,24,265,129,,4,51
450372,BAYLOR SCOTT & WHITE MEDICAL CENTER- WAXAHACHIE,2400 N INTERSTATE HIGHWAY 35E,WAXAHACHIE,TX,75165,"ELLIS COUNTY, TX",Non-Profit,Very High,5,Very High,1 Percent to 4 Percent,2,Some Delay,22,307,146,75,6,34
450379,DALLAS MEDICAL CENTER,7 MEDICAL PARKWAY,DALLAS,TX,75234,"DALLAS COUNTY, TX",For-Profit,Low,3,Low,1 Percent to 4 Percent,2,No Delay,17,244,117,,,
450388,METHODIST HOSPITAL,7700 FLOYD CURL DR,SAN ANTONIO,TX,78229,"BEXAR COUNTY, TX",For-Profit,Very High,4,Very High,Zero Percent,0,No Delay,4,312,156,80,6,41
450389,EAST TEXAS MEDICAL CENTER ATHENS,2000 SOUTH PALESTINE,ATHENS,TX,75751,"HENDERSON COUNTY, TX",Non-Profit,High,3,High,1 Percent to 4 Percent,2,Some Delay,29,314,160,76,5,44
450395,MEMORIAL MEDICAL CENTER LIVINGSTON,1717 HWY 59 BYPASS,LIVINGSTON,TX,77351,"POLK COUNTY, TX",Non-Profit,Medium,3,Medium,5 Percent or More,7,Some Delay,28,319,164,42,10,72
450399,BROWNFIELD REGIONAL MEDICAL CENTER,705 EAST FELT STREET,BROWNFIELD,TX,79316,"TERRY COUNTY, TX",Government,Low,3,Low,1 Percent to 4 Percent,1,Some Delay,35,158,123,,13,54
450400,PARKVIEW REGIONAL HOSPITAL,600 SOUTH BONHAM STREET,MEXIA,TX,76667,"LIMESTONE COUNTY, TX",For-Profit,Low,4,Low,1 Percent to 4 Percent,1,No Delay,10,246,86,,4,34
450403,MEDICAL CENTER OF MCKINNEY,4500 MEDICAL CENTER DRIVE,MCKINNEY,TX,75069,"COLLIN COUNTY, TX",For-Profit,Medium,2,Medium,Zero Percent,0,No Delay,3,202,117,70,,26
450411,EASTLAND MEMORIAL HOSPITAL,304 S DAUGHERTY,EASTLAND,TX,76448,"EASTLAND COUNTY, TX",Government,Low,4,Low,1 Percent to 4 Percent,3,Some Delay,30,280,139,56,12,54
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,108 DENVER TRAIL,AZLE,TX,76020,"TARRANT COUNTY, TX",Non-Profit,Medium,4,Medium,5 Percent or More,5,Delayed,42,263,146,,5,63
450422,BAYLOR MEDICAL CENTER AT UPTOWN,2727 EAST LEMMON AVENUE BUILDING I,DALLAS,TX,75204,"DALLAS COUNTY, TX",For-Profit,Low,,Low,1 Percent to 4 Percent,1,No Delay,10,,101,,11,
450424,HOUSTON METHODIST SAN JACINTO HOSPITAL,4401 GARTH ROAD,BAYTOWN,TX,77521,"HARRIS COUNTY, TX",Non-Profit,High,3,High,1 Percent to 4 Percent,3,Some Delay,29,390,187,75,11,67
450431,ST DAVID'S MEDICAL CENTER,919 E 32ND ST,AUSTIN,TX,78705,"TRAVIS COUNTY, TX",Non-Profit,Very High,5,Very High,Zero Percent,0,No Delay,5,246,133,82,5,36
450447,NAVARRO REGIONAL HOSPITAL,3201 WEST HIGHWAY 22,CORSICANA,TX,75110,"NAVARRO COUNTY, TX",Non-Profit,Medium,2,Medium,1 Percent to 4 Percent,2,No Delay,19,240,109,94,4,66
450451,GLEN ROSE MEDICAL CENTER,1021 HOLDEN STREET,GLEN ROSE,TX,76043,"SOMERVELL COUNTY, TX",Government,Low,5,Low,Zero Percent,0,No Delay,16,211,98,,9,35
450460,TYLER COUNTY HOSPITAL,1100 WEST BLUFF,WOODVILLE,TX,75979,"TYLER COUNTY, TX",Government,Low,4,Low,1 Percent to 4 Percent,1,Some Delay,28,205,85,,17,60
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL  DALLAS,8200 WALNUT HILL LANE,DALLAS,TX,75231,"DALLAS COUNTY, TX",Non-Profit,Very High,4,Very High,1 Percent to 4 Percent,3,Some Delay,20,340,179,,,49
450465,MATAGORDA REGIONAL MEDICAL CENTER,104 7TH STREET,BAY CITY,TX,77414,"MATAGORDA COUNTY, TX",Government,Low,4,Low,1 Percent to 4 Percent,2,Some Delay,24,245,126,53,6,40
450469,WILSON N JONES REGIONAL MEDICAL CENTER,500 N HIGHLAND AVENUE,SHERMAN,TX,75091,"GRAYSON COUNTY, TX",For-Profit,Medium,1,Medium,1 Percent to 4 Percent,4,Some Delay,37,256,158,,,84
450475,ETMC HENDERSON,300 WILSON STREET,HENDERSON,TX,75652,"RUSK COUNTY, TX",Non-Profit,Low,3,Low,1 Percent to 4 Percent,1,No Delay,18,250,144,89,6,82
450484,WOODLAND HEIGHTS MEDICAL CENTER,505 SOUTH JOHN REDDITT DRIVE,LUFKIN,TX,75904,"ANGELINA COUNTY, TX",For-Profit,Medium,5,Medium,1 Percent to 4 Percent,1,Some Delay,29,209,100,,,36
450488,ALLEGIANCE SPECIALTY HOSPITAL OF KILGORE,1612 SOUTH HENDERSON BLVD,KILGORE,TX,75662,"GREGG COUNTY, TX",For-Profit,,,,,,,,,,,,
450489,MEDICAL ARTS HOSPITAL,2200 N BRYAN AVE,LAMESA,TX,79331,"DAWSON COUNTY, TX",Government,Low,,Low,1 Percent to 4 Percent,2,Delayed,50,164,110,,12,73
450498,STEPHENS MEMORIAL HOSPITAL,200 SOUTH GENEVA STREET,BRECKENRIDGE,TX,76424,"STEPHENS COUNTY, TX",Government,Low,3,Low,1 Percent to 4 Percent,4,Some Delay,23,210,134,,7,45
450508,MEMORIAL HOSPITAL,1204 MOUND ST,NACOGDOCHES,TX,75961,"NACOGDOCHES COUNTY, TX",Government,Medium,3,Medium,1 Percent to 4 Percent,2,Delayed,50,309,149,,,82
450518,THE MEDICAL CENTER OF SOUTHEAST TEXAS,2555 JIMMY JOHNSON BLVD,PORT ARTHUR,TX,77640,"JEFFERSON COUNTY, TX",For-Profit,Medium,2,Medium,1 Percent to 4 Percent,4,Some Delay,21,439,158,89,,70
450537,METHODIST RICHARDSON MEDICAL CENTER,2831 E PRESIDENT GEORGE BUSH HIGHWAY,RICHARDSON,TX,75082,"DALLAS COUNTY, TX",Government,High,2,High,1 Percent to 4 Percent,1,No Delay,11,212,129,,,35
450539,COVENANT HOSPITAL PLAINVIEW,2601 DIMMITT RD,PLAINVIEW,TX,79072,"HALE COUNTY, TX",Non-Profit,Low,4,Low,1 Percent to 4 Percent,1,Some Delay,21,222,150,62,12,52
450558,ABILENE REGIONAL MEDICAL CENTER,6250 HWY 83/84,ABILENE,TX,79606,"TAYLOR COUNTY, TX",For-Profit,Medium,3,Medium,1 Percent to 4 Percent,4,No Delay,17,289,153,,,70
450563,BAYLOR SCOTT & WHITE MEDICAL CENTER  GRAPEVINE,1650 W COLLEGE ST,GRAPEVINE,TX,76051,"TARRANT COUNTY, TX",Non-Profit,High,3,High,1 Percent to 4 Percent,2,No Delay,12,246,162,67,4,41
450565,PALO PINTO GENERAL HOSPITAL,400 SOUTHWEST 25 AVE,MINERAL WELLS,TX,76067,"PALO PINTO COUNTY, TX",Government,Low,2,Low,1 Percent to 4 Percent,2,No Delay,15,190,101,31,3,31
450571,SHANNON MEDICAL CENTER,120 EAST HARRIS AVENUE,SAN ANGELO,TX,76903,"TOM GREEN COUNTY, TX",Non-Profit,High,4,High,1 Percent to 4 Percent,4,No Delay,15,226,146,,,52
450573,CHRISTUS JASPER MEMORIAL HOSPITAL,1275 MARVIN HANCOCK DRIVE,JASPER,TX,75951,"JASPER COUNTY, TX",Government,Medium,4,Medium,1 Percent to 4 Percent,1,No Delay,7,318,129,38,8,32
450578,HEMPHILL COUNTY HOSPITAL,1020 S 4TH ST,CANADIAN,TX,79014,"HEMPHILL COUNTY, TX",Government,Low,,Low,Zero Percent,0,Delayed,40,151,115,,,85
450580,TIMBERLANDS HOSPITAL,1100 E LOOP 304,CROCKETT,TX,75835,"HOUSTON COUNTY, TX",Government,Low,3,Low,1 Percent to 4 Percent,1,Some Delay,20,217,94,,6,40
450584,WILBARGER GENERAL HOSPITAL,920 HILLCREST DR,VERNON,TX,76384,"WILBARGER COUNTY, TX",Government,Low,3,Low,1 Percent to 4 Percent,1,No Delay,14,208,84,,5,40
450586,SEYMOUR HOSPITAL,200 STADIUM DRIVE,SEYMOUR,TX,76380,"BAYLOR COUNTY, TX",Government,Low,4,Low,Zero Percent,0,Some Delay,20,85,73,,7,45
450587,BROWNWOOD REGIONAL MEDICAL CENTER,1501 BURNET DR,BROWNWOOD,TX,76801,"BROWN COUNTY, TX",For-Profit,Medium,2,Medium,1 Percent to 4 Percent,2,No Delay,15,291,144,,7,43
450596,LAKE GRANBURY MEDICAL CENTER,1310 PALUXY RD,GRANBURY,TX,76048,"HOOD COUNTY, TX",For-Profit,Medium,3,Medium,1 Percent to 4 Percent,3,Some Delay,23,265,138,77,6,58
450597,CUERO REGIONAL HOSPITAL,2550 N ESPLANADE,CUERO,TX,77954,"DE WITT COUNTY, TX",Government,Low,4,Low,1 Percent to 4 Percent,1,No Delay,14,216,97,,7,48
450604,HILL COUNTRY MEMORIAL HOSPITAL INC,1020 SOUTH STATE HIGHWAY 16,FREDERICKSBURG,TX,78624,"GILLESPIE COUNTY, TX",Non-Profit,Low,5,Low,1 Percent to 4 Percent,1,No Delay,17,221,127,64,9,47
450605,CARE REGIONAL MEDICAL CENTER,1711 W WHEELER AVENUE,ARANSAS PASS,TX,78336,"SAN PATRICIO COUNTY, TX",For-Profit,Low,4,Low,5 Percent or More,7,Delayed,46,394,190,14,18,30
450610,MEMORIAL HERMANN MEMORIAL CITY MEDICAL CENTER,921 GESSNER,HOUSTON,TX,77024,"HARRIS COUNTY, TX",Non-Profit,Very High,5,Very High,1 Percent to 4 Percent,1,No Delay,15,240,186,63,9,44
450617,CLEAR LAKE REGIONAL MEDICAL CENTER,500 MEDICAL CENTER BLVD,WEBSTER,TX,77598,"HARRIS COUNTY, TX",For-Profit,Very High,3,Very High,1 Percent to 4 Percent,1,No Delay,5,239,128,88,0,23
450620,DIMMIT REGIONAL HOSPITAL,704 HOSPITAL DRIVE,CARRIZO SPRINGS,TX,78834,"DIMMIT COUNTY, TX",Non-Profit,Low,,Low,1 Percent to 4 Percent,3,No Delay,13,238,148,,12,42
450634,MEDICAL CITY DENTON,3535 SOUTH I35 EAST,DENTON,TX,76210,"DENTON COUNTY, TX",For-Profit,High,4,High,1 Percent to 4 Percent,1,No Delay,5,211,134,94,,28
450638,HOUSTON NORTHWEST MEDICAL CENTER,710 CYPRESS CREEK PARKWAY,HOUSTON,TX,77090,"HARRIS COUNTY, TX",For-Profit,Very High,2,Very High,Zero Percent,0,No Delay,19,268,154,,,70
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,1600 HOSPITAL PARKWAY,BEDFORD,TX,76022,"TARRANT COUNTY, TX",Non-Profit,High,4,High,1 Percent to 4 Percent,1,Some Delay,21,319,152,50,,51
450641,NOCONA GENERAL HOSPITAL,100 PARK ROAD,NOCONA,TX,76255,"MONTAGUE COUNTY, TX",Government,Low,3,Low,1 Percent to 4 Percent,1,Some Delay,20,110,78,,8,53
450643,DOCTORS HOSPITAL OF LAREDO,10700 MCPHERSON ROAD,LAREDO,TX,78041,"WEBB COUNTY, TX",For-Profit,High,3,High,Zero Percent,0,No Delay,7,352,124,77,,25
450644,WEST HOUSTON MEDICAL CENTER,12141 RICHMOND AVE,HOUSTON,TX,77082,"HARRIS COUNTY, TX",For-Profit,High,3,High,1 Percent to 4 Percent,1,No Delay,8,281,152,,,46
450647,MEDICAL CITY DALLAS,7777 FOREST LANE,DALLAS,TX,75230,"DALLAS COUNTY, TX",For-Profit,Very High,4,Very High,1 Percent to 4 Percent,1,No Delay,6,298,172,,,32
450651,MEDICAL CENTER OF PLANO,3901 W 15TH ST,PLANO,TX,75075,"COLLIN COUNTY, TX",For-Profit,High,2,High,Zero Percent,0,No Delay,4,212,120,,5,30
450653,SCENIC MOUNTAIN MEDICAL CENTER,1601 W 11TH PLACE,BIG SPRING,TX,79720,"HOWARD COUNTY, TX",For-Profit,Low,2,Low,1 Percent to 4 Percent,4,Some Delay,35,204,118,,3,52
450654,STARR COUNTY MEMORIAL HOSPITAL,128  N FM RD 3167,RIO GRANDE CITY,TX,78582,"STARR COUNTY, TX",Government,Low,2,Low,5 Percent or More,7,No Delay,16,314,190,6,28,43
450656,NACOGDOCHES MEDICAL CENTER,4920 NE STALLINGS DRIVE,NACOGDOCHES,TX,75961,"NACOGDOCHES COUNTY, TX",Non-Profit,Low,3,Low,Zero Percent,0,Some Delay,20,205,90,,,40
450658,FREESTONE MEDICAL CENTER,125 NEWMAN ST,FAIRFIELD,TX,75840,"FREESTONE COUNTY, TX",Non-Profit,Low,3,Low,1 Percent to 4 Percent,1,Some Delay,24,270,137,,3,55
450659,PARK PLAZA HOSPITAL,1313 HERMANN DR,HOUSTON,TX,77004,"HARRIS COUNTY, TX",For-Profit,Low,4,Low,Zero Percent,0,No Delay,10,204,112,,,58
450661,ODESSA REGIONAL MEDICAL CENTER,520 E 6TH STREET,ODESSA,TX,79761,"ECTOR COUNTY, TX",For-Profit,Medium,3,Medium,1 Percent to 4 Percent,3,Delayed,54,307,162,,,50
450662,VALLEY REGIONAL MEDICAL CENTER,100 A ALTON GLOOR,BROWNSVILLE,TX,78526,"CAMERON COUNTY, TX",For-Profit,Medium,3,Medium,1 Percent to 4 Percent,1,No Delay,5,285,118,57,,30
450668,SIERRA MEDICAL CENTER,1625 MEDICAL CENTER DR,EL PASO,TX,79902,"EL PASO COUNTY, TX",For-Profit,Medium,2,Medium,1 Percent to 4 Percent,1,Some Delay,25,253,111,,8,45
450669,MEDICAL CENTER OF LEWISVILLE,500 WEST MAIN STREET,LEWISVILLE,TX,75057,"DENTON COUNTY, TX",Non-Profit,High,3,High,Zero Percent,0,No Delay,5,200,92,67,,23
450670,TOMBALL REGIONAL MEDICAL CENTER,605 HOLDERRIETH,TOMBALL,TX,77375,"HARRIS COUNTY, TX",For-Profit,Medium,3,Medium,1 Percent to 4 Percent,1,No Delay,11,263,136,87,,46
450672,PLAZA MEDICAL CENTER OF FORT WORTH,900 EIGHTH AVENUE,FORT WORTH,TX,76104,"TARRANT COUNTY, TX",For-Profit,Medium,2,Medium,1 Percent to 4 Percent,1,No Delay,4,302,128,,,30
450674,"WOMANS HOSPITAL OF TEXAS,THE",7600 FANNIN,HOUSTON,TX,77054,"HARRIS COUNTY, TX",For-Profit,Low,3,Low,Zero Percent,0,No Delay,6,77,144,,7,33
450675,MEDICAL CITY ARLINGTON,3301 MATLOCK ROAD,ARLINGTON,TX,76015,"TARRANT COUNTY, TX",For-Profit,Very High,3,Very High,1 Percent to 4 Percent,1,No Delay,6,304,116,93,,28
450677,TEXAS HEALTH HUGULEY HOSPITAL FORT WORTH SOUTH,11801 SOUTH FREEWAY,BURLESON,TX,76028,"JOHNSON COUNTY, TX",Non-Profit,High,4,High,1 Percent to 4 Percent,1,Some Delay,29,315,137,46,,52
450678,BAYLOR SCOTT AND WHITE MEDICAL CENTER WHITE ROCK,9440 POPPY DR,DALLAS,TX,75218,"DALLAS COUNTY, TX",For-Profit,Medium,2,Medium,1 Percent to 4 Percent,1,Some Delay,33,296,142,,,64
450684,MEMORIAL HERMANN NORTHEAST,18951 MEMORIAL NORTH,HUMBLE,TX,77338,"HARRIS COUNTY, TX",Government,Very High,3,Very High,1 Percent to 4 Percent,1,Some Delay,21,312,183,50,6,37
450686,UNIVERSITY MEDICAL CENTER,602 INDIANA AVENUE,LUBBOCK,TX,79415,"LUBBOCK COUNTY, TX",Government,Very High,2,Very High,5 Percent or More,6,Some Delay,36,289,190,25,,63
450688,DALLAS REGIONAL MEDICAL CENTER,1011 NORTH GALLOWAY AVENUE,MESQUITE,TX,75149,"DALLAS COUNTY, TX",For-Profit,High,1,High,1 Percent to 4 Percent,3,Some Delay,21,347,122,91,,61
450690,UNIVERSITY OF TEXAS HEALTH SCIENCE CENTER AT TYLER,11937 US HIGHWAY 271,TYLER,TX,75708,"SMITH COUNTY, TX",Government,Low,5,Low,1 Percent to 4 Percent,1,No Delay,8,220,108,,4,16
450694,EL CAMPO MEMORIAL HOSPITAL,303 SANDY CORNER RD,EL CAMPO,TX,77437,"WHARTON COUNTY, TX",Non-Profit,Low,3,Low,1 Percent to 4 Percent,4,Some Delay,30,320,170,,4,100
450697,SOUTHWEST GENERAL HOSPITAL,7400 BARLITE BLVD,SAN ANTONIO,TX,78224,"BEXAR COUNTY, TX",For-Profit,High,2,High,1 Percent to 4 Percent,3,Some Delay,39,595,160,86,,63
450698,LAMB HEALTHCARE CENTER,1500 S SUNSET,LITTLEFIELD,TX,79339,"LAMB COUNTY, TX",Government,Low,,Low,1 Percent to 4 Percent,1,No Delay,16,113,77,,15,46
450702,LONGVIEW REGIONAL MEDICAL CENTER,2901 N FOURTH ST,LONGVIEW,TX,75605,"GREGG COUNTY, TX",For-Profit,Medium,3,Medium,1 Percent to 4 Percent,3,Some Delay,21,278,182,,,48
450709,HOUSTON METHODIST ST JOHN HOSPITAL,18300 ST JOHN DRIVE,NASSAU BAY,TX,77058,"HARRIS COUNTY, TX",Non-Profit,Medium,4,Medium,1 Percent to 4 Percent,1,No Delay,7,310,195,,,46
450711,RIO GRANDE REGIONAL HOSPITAL,101 E RIDGE RD,MCALLEN,TX,78503,"HIDALGO COUNTY, TX",For-Profit,Very High,4,Very High,1 Percent to 4 Percent,1,No Delay,8,269,105,84,11,32
450713,ST DAVID'S SOUTH AUSTIN MEDICAL CENTER,901 WEST BEN WHITE BLVD,AUSTIN,TX,78704,"TRAVIS COUNTY, TX",For-Profit,Very High,4,Very High,1 Percent to 4 Percent,1,No Delay,7,251,128,75,6,33
450716,CYPRESS FAIRBANKS MEDICAL CENTER,10655 STEEPLETOP DRIVE,HOUSTON,TX,77065,"HARRIS COUNTY, TX",For-Profit,High,2,High,1 Percent to 4 Percent,2,No Delay,17,285,118,85,13,44
450718,ROUND ROCK MEDICAL CENTER,2400 ROUND ROCK AVE,ROUND ROCK,TX,78681,"WILLIAMSON COUNTY, TX",For-Profit,High,5,High,Zero Percent,0,No Delay,5,278,133,67,2,33
450723,METHODIST CHARLTON MEDICAL CENTER,3500 W WHEATLAND ROAD,DALLAS,TX,75237,"DALLAS COUNTY, TX",Non-Profit,Very High,3,Very High,1 Percent to 4 Percent,3,Some Delay,39,510,184,79,23,71
450730,BAYLOR SCOTT AND WHITE MEDICAL CENTER CARROLLTON,4343 NORTH JOSEY LANE,CARROLLTON,TX,75010,"DENTON COUNTY, TX",For-Profit,Medium,3,Medium,1 Percent to 4 Percent,1,No Delay,9,245,146,50,,31
450742,BAYLOR SCOTT AND WHITE MEDICAL CENTER LAKE POINTE,6800 SCENIC DR,ROWLETT,TX,75088,"DALLAS COUNTY, TX",For-Profit,Medium,1,Medium,1 Percent to 4 Percent,3,No Delay,18,288,114,100,2,36
